raceId,driverId,lap,position,time,milliseconds,LapTimeSeconds
187,70,20,4,1:27.102,87102,87.102
187,70,21,4,1:27.007,87007,87.007
187,70,22,4,1:26.984,86984,86.984
187,70,23,4,1:26.759,86759,86.759
187,70,24,4,1:26.758,86758,86.758
187,70,25,4,1:27.494,87494,87.494
187,70,26,5,1:28.360,88360,88.36
187,70,27,5,1:27.901,87901,87.901
187,70,28,6,1:28.196,88196,88.196
187,70,29,6,1:28.452,88452,88.452
187,70,30,4,1:27.388,87388,87.388
187,70,31,6,1:29.356,89356,89.356
187,70,32,10,1:46.871,106871,106.871
187,70,33,10,1:26.693,86693,86.693
187,70,34,9,1:27.039,87039,87.039
187,70,35,8,1:26.566,86566,86.566
187,70,36,7,1:27.816,87816,87.816
187,70,37,7,1:27.420,87420,87.42
187,70,38,7,1:27.252,87252,87.252
187,70,39,7,1:27.185,87185,87.185
187,70,40,7,1:26.864,86864,86.864
187,70,41,7,1:26.654,86654,86.654
187,70,42,7,1:26.442,86442,86.442
187,70,43,7,1:26.366,86366,86.366
187,70,44,7,1:26.404,86404,86.404
187,70,45,7,1:26.636,86636,86.636
187,70,46,7,1:27.217,87217,87.217
187,70,47,7,1:26.718,86718,86.718
187,70,48,7,1:26.458,86458,86.458
187,70,49,7,1:26.252,86252,86.252
187,70,50,7,1:26.124,86124,86.124
187,70,51,7,1:26.047,86047,86.047
187,70,52,7,1:26.117,86117,86.117
187,70,53,7,1:26.593,86593,86.593
187,23,1,4,1:35.124,95124,95.124
187,23,2,4,1:28.482,88482,88.482
187,23,3,4,1:28.174,88174,88.174
187,23,4,4,1:28.079,88079,88.079
187,23,5,4,1:27.978,87978,87.978
187,23,6,4,1:27.925,87925,87.925
187,23,7,4,1:27.571,87571,87.571
187,23,8,4,1:27.251,87251,87.251
187,23,9,4,1:27.135,87135,87.135
187,23,10,4,1:27.663,87663,87.663
187,23,11,4,1:26.915,86915,86.915
187,23,12,4,1:28.054,88054,88.054
187,23,13,4,1:27.665,87665,87.665
187,23,14,4,1:27.266,87266,87.266
187,23,15,4,1:27.292,87292,87.292
187,23,16,4,1:26.833,86833,86.833
187,23,17,4,1:26.885,86885,86.885
187,23,18,3,1:26.245,86245,86.245
187,23,19,3,1:26.599,86599,86.599
187,23,20,3,1:26.698,86698,86.698
187,23,21,3,1:26.285,86285,86.285
187,23,22,3,1:26.227,86227,86.227
187,23,23,3,1:26.249,86249,86.249
187,23,24,3,1:26.287,86287,86.287
187,23,25,3,1:27.311,87311,87.311
187,23,26,3,1:26.138,86138,86.138
187,23,27,3,1:26.760,86760,86.76
187,23,28,3,1:26.220,86220,86.22
187,23,29,3,1:26.221,86221,86.221
187,23,30,2,1:26.613,86613,86.613
187,23,31,2,1:26.229,86229,86.229
187,23,32,2,1:26.190,86190,86.19
187,23,33,2,1:28.355,88355,88.355
187,23,34,6,1:47.123,107123,107.123
187,23,35,5,1:26.975,86975,86.975
187,23,36,4,1:26.985,86985,86.985
187,23,37,2,1:26.818,86818,86.818
187,23,38,2,1:26.594,86594,86.594
187,23,39,2,1:26.818,86818,86.818
187,23,40,2,1:26.308,86308,86.308
187,23,41,2,1:25.850,85850,85.85
187,23,42,2,1:26.058,86058,86.058
187,23,43,2,1:25.926,85926,85.926
187,23,44,2,1:26.088,86088,86.088
187,23,45,2,1:25.894,85894,85.894
187,23,46,2,1:26.044,86044,86.044
187,23,47,2,1:26.149,86149,86.149
187,23,48,2,1:25.579,85579,85.579
187,23,49,2,1:25.853,85853,85.853
187,23,50,2,1:26.427,86427,86.427
187,23,51,2,1:25.658,85658,85.658
187,23,52,2,1:25.680,85680,85.68
187,23,53,2,1:26.449,86449,86.449
187,71,1,9,1:38.331,98331,98.331
187,71,2,9,1:29.932,89932,89.932
187,71,3,9,1:28.799,88799,88.799
187,71,4,9,1:28.509,88509,88.509
187,71,5,9,1:27.953,87953,87.953
187,71,6,9,1:28.107,88107,88.107
187,71,7,9,1:27.817,87817,87.817
187,71,8,9,1:27.575,87575,87.575
187,71,9,9,1:27.544,87544,87.544
187,71,10,9,1:27.259,87259,87.259
187,71,11,9,1:27.246,87246,87.246
187,71,12,9,1:27.603,87603,87.603
187,71,13,9,1:27.762,87762,87.762
187,71,14,9,1:27.412,87412,87.412
187,71,15,9,1:27.298,87298,87.298
187,71,16,9,1:27.429,87429,87.429
187,71,17,9,1:27.219,87219,87.219
187,71,18,9,1:27.290,87290,87.29
187,71,19,9,1:27.430,87430,87.43
187,71,20,9,1:27.252,87252,87.252
187,71,21,9,1:26.801,86801,86.801
187,71,22,9,1:27.537,87537,87.537
187,71,23,9,1:27.061,87061,87.061
187,71,24,9,1:26.831,86831,86.831
187,71,25,9,1:27.332,87332,87.332
187,71,26,9,1:26.862,86862,86.862
187,71,27,9,1:26.918,86918,86.918
187,71,28,9,1:27.176,87176,87.176
187,71,29,9,1:27.052,87052,87.052
187,71,30,7,1:27.704,87704,87.704
187,71,31,7,1:27.211,87211,87.211
187,71,32,6,1:26.550,86550,86.55
187,71,33,6,1:26.522,86522,86.522
187,71,34,5,1:30.393,90393,90.393
187,71,35,9,1:52.373,112373,112.373
187,71,36,9,1:28.397,88397,88.397
187,71,37,9,1:27.024,87024,87.024
187,71,38,9,1:27.418,87418,87.418
187,71,39,9,1:27.646,87646,87.646
187,71,40,9,1:26.690,86690,86.69
187,71,41,9,1:26.342,86342,86.342
187,71,42,9,1:27.195,87195,87.195
187,71,43,9,1:27.051,87051,87.051
187,71,44,9,1:26.585,86585,86.585
187,71,45,9,1:27.240,87240,87.24
187,71,46,9,1:27.024,87024,87.024
187,71,47,9,1:27.344,87344,87.344
187,71,48,9,1:27.296,87296,87.296
187,71,49,10,1:29.245,89245,89.245
187,71,50,10,1:28.052,88052,88.052
187,71,51,10,1:28.887,88887,88.887
187,71,52,10,1:28.886,88886,88.886
187,71,53,10,1:30.770,90770,90.77
187,49,1,2,1:32.830,92830,92.83
187,49,2,2,1:28.350,88350,88.35
187,49,3,2,1:28.078,88078,88.078
187,49,4,2,1:27.819,87819,87.819
187,49,5,2,1:27.728,87728,87.728
187,49,6,2,1:27.554,87554,87.554
187,49,7,2,1:27.450,87450,87.45
187,49,8,2,1:27.266,87266,87.266
187,49,9,2,1:27.130,87130,87.13
187,49,10,2,1:27.020,87020,87.02
187,49,11,2,1:27.553,87553,87.553
187,49,12,2,1:27.388,87388,87.388
187,49,13,2,1:27.288,87288,87.288
187,49,14,2,1:27.213,87213,87.213
187,49,15,2,1:27.193,87193,87.193
187,49,16,2,1:27.079,87079,87.079
187,49,17,2,1:26.998,86998,86.998
187,49,18,2,1:26.933,86933,86.933
187,49,19,2,1:26.561,86561,86.561
187,49,20,2,1:26.493,86493,86.493
187,49,21,2,1:26.349,86349,86.349
187,49,22,2,1:26.471,86471,86.471
187,49,23,2,1:26.830,86830,86.83
187,49,24,2,1:26.560,86560,86.56
187,49,25,2,1:27.797,87797,87.797
187,49,26,2,1:26.399,86399,86.399
187,49,27,2,1:26.321,86321,86.321
187,49,28,2,1:26.322,86322,86.322
187,49,29,2,1:26.127,86127,86.127
187,49,30,1,1:26.793,86793,86.793
187,49,31,1,1:26.052,86052,86.052
187,49,32,1,1:25.917,85917,85.917
187,49,33,1,1:26.081,86081,86.081
187,49,34,1,1:25.917,85917,85.917
187,49,35,1,1:28.455,88455,88.455
187,49,36,3,1:45.641,105641,105.641
187,49,37,1,1:27.111,87111,87.111
187,49,38,1,1:26.876,86876,86.876
187,49,39,1,1:26.393,86393,86.393
187,49,40,1,1:26.220,86220,86.22
187,49,41,1,1:26.396,86396,86.396
187,49,42,1,1:25.943,85943,85.943
187,49,43,1,1:26.088,86088,86.088
187,49,44,1,1:25.931,85931,85.931
187,49,45,1,1:25.949,85949,85.949
187,49,46,1,1:26.314,86314,86.314
187,49,47,1,1:26.342,86342,86.342
187,49,48,1,1:26.481,86481,86.481
187,49,49,1,1:26.174,86174,86.174
187,49,50,1,1:26.004,86004,86.004
187,49,51,1,1:26.009,86009,86.009
187,49,52,1,1:26.310,86310,86.31
187,49,53,1,1:26.426,86426,86.426
187,21,1,15,1:40.305,100305,100.305
187,25,1,11,1:39.196,99196,99.196
187,25,2,11,1:31.007,91007,91.007
187,25,3,11,1:29.462,89462,89.462
187,25,4,11,1:28.424,88424,88.424
187,25,5,11,1:28.384,88384,88.384
187,25,6,11,1:28.338,88338,88.338
187,25,7,11,1:28.421,88421,88.421
187,25,8,12,1:29.595,89595,89.595
187,25,9,14,1:30.817,90817,90.817
187,25,10,13,1:28.341,88341,88.341
187,25,11,18,1:48.166,108166,108.166
187,55,1,13,1:39.470,99470,99.47
187,55,2,12,1:31.415,91415,91.415
187,55,3,12,1:29.244,89244,89.244
187,55,4,12,1:28.713,88713,88.713
187,55,5,12,1:28.495,88495,88.495
187,55,6,12,1:28.276,88276,88.276
187,55,7,12,1:28.158,88158,88.158
187,55,8,11,1:28.457,88457,88.457
187,55,9,11,1:27.842,87842,87.842
187,55,10,11,1:27.802,87802,87.802
187,55,11,11,1:27.439,87439,87.439
187,55,12,11,1:27.416,87416,87.416
187,55,13,11,1:27.567,87567,87.567
187,55,14,11,1:27.430,87430,87.43
187,55,15,11,1:27.651,87651,87.651
187,55,16,11,1:27.546,87546,87.546
187,55,17,11,1:27.323,87323,87.323
187,55,18,11,1:27.302,87302,87.302
187,55,19,11,1:27.308,87308,87.308
187,55,20,11,1:27.216,87216,87.216
187,55,21,11,1:27.122,87122,87.122
187,55,22,11,1:27.150,87150,87.15
187,55,23,11,1:26.809,86809,86.809
187,55,24,11,1:27.014,87014,87.014
187,55,25,11,1:27.546,87546,87.546
187,55,26,11,1:27.477,87477,87.477
187,55,27,11,1:27.515,87515,87.515
187,55,28,11,1:27.211,87211,87.211
187,55,29,11,1:26.987,86987,86.987
187,55,30,9,1:27.134,87134,87.134
187,55,31,9,1:27.087,87087,87.087
187,55,32,8,1:27.025,87025,87.025
187,55,33,8,1:29.160,89160,89.16
187,55,34,10,1:47.395,107395,107.395
187,55,35,10,1:27.224,87224,87.224
187,55,36,10,1:27.274,87274,87.274
187,55,37,10,1:27.963,87963,87.963
187,55,38,10,1:27.631,87631,87.631
187,55,39,10,1:27.381,87381,87.381
187,55,40,10,1:27.116,87116,87.116
187,55,41,10,1:26.975,86975,86.975
187,55,42,10,1:26.831,86831,86.831
187,55,43,10,1:26.833,86833,86.833
187,55,44,10,1:26.722,86722,86.722
187,55,45,10,1:26.685,86685,86.685
187,55,46,10,1:26.886,86886,86.886
187,55,47,10,1:26.725,86725,86.725
187,55,48,10,1:27.033,87033,87.033
187,55,49,9,1:27.111,87111,87.111
187,55,50,9,1:25.992,85992,85.992
187,55,51,9,1:25.964,85964,85.964
187,55,52,9,1:25.911,85911,85.911
187,55,53,9,1:26.162,86162,86.162
187,64,1,12,1:39.370,99370,99.37
187,37,1,21,2:22.547,142547,142.547
187,37,2,19,4:18.071,258071,258.071
187,37,3,19,1:30.102,90102,90.102
187,37,4,19,1:29.928,89928,89.928
187,37,5,19,1:29.725,89725,89.725
187,37,6,19,1:29.668,89668,89.668
187,37,7,19,1:29.574,89574,89.574
187,37,8,19,1:29.436,89436,89.436
187,37,9,19,1:29.296,89296,89.296
187,37,10,19,1:29.271,89271,89.271
187,37,11,19,1:29.036,89036,89.036
187,37,12,18,1:29.299,89299,89.299
187,37,13,18,1:29.371,89371,89.371
187,37,14,18,1:29.196,89196,89.196
187,37,15,18,1:28.516,88516,88.516
187,37,16,18,1:28.738,88738,88.738
187,37,17,18,1:28.950,88950,88.95
187,37,18,18,1:28.761,88761,88.761
187,37,19,18,1:29.817,89817,89.817
187,37,20,18,1:29.485,89485,89.485
187,37,21,18,1:28.793,88793,88.793
187,37,22,18,1:31.518,91518,91.518
187,37,23,18,1:28.926,88926,88.926
187,37,24,17,1:28.887,88887,88.887
187,37,25,17,1:29.710,89710,89.71
187,37,26,16,1:29.606,89606,89.606
187,37,27,16,1:33.778,93778,93.778
187,37,28,16,1:28.638,88638,88.638
187,37,29,16,1:29.720,89720,89.72
187,37,30,14,1:28.921,88921,88.921
187,37,31,14,1:32.568,92568,92.568
187,37,32,14,1:50.324,110324,110.324
187,37,33,14,1:28.632,88632,88.632
187,37,34,14,1:29.120,89120,89.12
187,37,35,14,1:32.491,92491,92.491
187,68,1,20,1:42.487,102487,102.487
187,68,2,18,1:31.731,91731,91.731
187,68,3,18,1:30.377,90377,90.377
187,68,4,18,1:30.434,90434,90.434
187,68,5,18,1:30.594,90594,90.594
187,68,6,18,1:29.687,89687,89.687
187,68,7,18,1:30.854,90854,90.854
187,68,8,18,1:30.085,90085,90.085
187,68,9,18,1:29.605,89605,89.605
187,68,10,18,1:29.553,89553,89.553
187,68,11,17,1:29.451,89451,89.451
187,68,12,17,1:29.216,89216,89.216
187,68,13,17,1:29.531,89531,89.531
187,68,14,17,1:29.305,89305,89.305
187,68,15,17,1:29.367,89367,89.367
187,68,16,17,1:29.292,89292,89.292
187,68,17,17,1:29.533,89533,89.533
187,68,18,17,1:29.831,89831,89.831
187,68,19,17,1:30.169,90169,90.169
187,68,20,17,1:29.639,89639,89.639
187,68,21,17,1:29.546,89546,89.546
187,68,22,17,1:29.582,89582,89.582
187,68,23,17,1:29.817,89817,89.817
187,68,24,16,2:18.735,138735,138.735
187,68,25,16,2:10.007,130007,130.007
187,68,26,15,1:31.769,91769,91.769
187,68,27,15,1:30.012,90012,90.012
187,68,28,15,1:33.075,93075,93.075
187,68,29,15,1:29.688,89688,89.688
187,68,30,13,1:29.454,89454,89.454
187,68,31,13,1:30.422,90422,90.422
187,68,32,13,1:31.977,91977,91.977
187,68,33,13,1:31.398,91398,91.398
187,68,34,13,1:30.247,90247,90.247
187,68,35,13,1:29.731,89731,89.731
187,22,1,7,1:37.587,97587,97.587
187,22,2,7,1:28.247,88247,88.247
187,22,3,7,1:27.776,87776,87.776
187,22,4,7,1:27.766,87766,87.766
187,22,5,7,1:28.563,88563,88.563
187,22,6,7,1:27.630,87630,87.63
187,22,7,7,1:27.642,87642,87.642
187,22,8,7,1:27.387,87387,87.387
187,22,9,7,1:27.554,87554,87.554
187,22,10,7,1:27.236,87236,87.236
187,22,11,6,1:27.028,87028,87.028
187,22,12,6,1:27.174,87174,87.174
187,22,13,6,1:27.764,87764,87.764
187,22,14,6,1:27.373,87373,87.373
187,22,15,6,1:27.227,87227,87.227
187,22,16,6,1:27.501,87501,87.501
187,22,17,6,1:27.081,87081,87.081
187,22,18,6,1:26.801,86801,86.801
187,22,19,5,1:27.009,87009,87.009
187,22,20,5,1:26.816,86816,86.816
187,22,21,5,1:26.958,86958,86.958
187,22,22,5,1:26.993,86993,86.993
187,22,23,5,1:26.831,86831,86.831
187,22,24,5,1:26.702,86702,86.702
187,22,25,5,1:27.336,87336,87.336
187,22,26,4,1:27.345,87345,87.345
187,22,27,4,1:26.248,86248,86.248
187,22,28,4,1:26.138,86138,86.138
187,22,29,4,1:28.187,88187,88.187
187,22,30,10,1:50.373,110373,110.373
187,22,31,10,1:26.853,86853,86.853
187,22,32,9,1:26.631,86631,86.631
187,22,33,9,1:26.770,86770,86.77
187,22,34,8,1:27.097,87097,87.097
187,22,35,7,1:26.606,86606,86.606
187,22,36,5,1:26.451,86451,86.451
187,22,37,4,1:27.225,87225,87.225
187,22,38,4,1:26.924,86924,86.924
187,22,39,4,1:26.613,86613,86.613
187,22,40,4,1:26.674,86674,86.674
187,22,41,4,1:26.330,86330,86.33
187,22,42,4,1:26.523,86523,86.523
187,22,43,4,1:26.414,86414,86.414
187,22,44,4,1:26.263,86263,86.263
187,22,45,4,1:26.161,86161,86.161
187,22,46,4,1:26.115,86115,86.115
187,22,47,4,1:26.223,86223,86.223
187,22,48,4,1:26.135,86135,86.135
187,22,49,4,1:26.273,86273,86.273
187,22,50,4,1:26.057,86057,86.057
187,22,51,4,1:25.825,85825,85.825
187,22,52,4,1:26.012,86012,86.012
187,22,53,4,1:26.105,86105,86.105
187,65,1,19,1:41.641,101641,101.641
187,65,2,16,1:31.161,91161,91.161
187,65,3,16,1:29.568,89568,89.568
187,65,4,16,1:29.629,89629,89.629
187,65,5,16,1:28.816,88816,88.816
187,65,6,16,1:29.062,89062,89.062
187,65,7,16,1:28.279,88279,88.279
187,65,8,16,1:28.670,88670,88.67
187,65,9,16,1:28.525,88525,88.525
187,65,10,16,1:28.718,88718,88.718
187,65,11,14,1:26.978,86978,86.978
187,65,12,14,1:27.137,87137,87.137
187,65,13,14,1:27.124,87124,87.124
187,65,14,14,1:26.864,86864,86.864
187,65,15,14,1:26.755,86755,86.755
187,65,16,13,1:26.653,86653,86.653
187,65,17,12,1:26.850,86850,86.85
187,65,18,12,1:26.253,86253,86.253
187,65,19,12,1:26.800,86800,86.8
187,65,20,12,1:27.063,87063,87.063
187,65,21,12,1:27.110,87110,87.11
187,65,22,12,1:27.254,87254,87.254
187,65,23,12,1:26.876,86876,86.876
187,65,24,12,1:26.872,86872,86.872
187,65,25,12,1:27.429,87429,87.429
187,65,26,12,1:27.632,87632,87.632
187,65,27,12,1:30.053,90053,90.053
187,65,28,14,1:52.060,112060,112.06
187,65,29,13,1:27.212,87212,87.212
187,65,30,12,1:27.094,87094,87.094
187,65,31,12,1:27.117,87117,87.117
187,65,32,12,1:27.052,87052,87.052
187,65,33,11,1:26.896,86896,86.896
187,65,34,11,1:27.204,87204,87.204
187,65,35,11,1:27.320,87320,87.32
187,65,36,11,1:26.950,86950,86.95
187,65,37,11,1:27.260,87260,87.26
187,65,38,11,1:27.063,87063,87.063
187,65,39,11,1:26.758,86758,86.758
187,65,40,11,1:26.743,86743,86.743
187,44,1,14,1:39.594,99594,99.594
187,44,2,13,1:31.434,91434,91.434
187,44,3,13,1:29.383,89383,89.383
187,44,4,14,1:30.839,90839,90.839
187,44,5,14,1:28.090,88090,88.09
187,44,6,14,1:27.502,87502,87.502
187,44,7,14,1:27.750,87750,87.75
187,44,8,14,1:28.948,88948,88.948
187,44,9,13,1:30.077,90077,90.077
187,44,10,14,1:28.454,88454,88.454
187,44,11,13,1:26.775,86775,86.775
187,44,12,13,1:26.597,86597,86.597
187,44,13,13,1:26.616,86616,86.616
187,44,14,13,1:26.873,86873,86.873
187,44,15,13,1:27.533,87533,87.533
187,44,16,14,1:30.239,90239,90.239
187,44,17,15,1:46.134,106134,106.134
187,44,18,15,1:28.557,88557,88.557
187,44,19,15,1:26.746,86746,86.746
187,44,20,15,1:26.688,86688,86.688
187,44,21,15,1:26.636,86636,86.636
187,44,22,15,1:26.643,86643,86.643
187,44,23,15,1:26.895,86895,86.895
187,44,24,15,1:26.629,86629,86.629
187,44,25,14,1:28.485,88485,88.485
187,44,26,14,1:26.439,86439,86.439
187,44,27,14,1:26.450,86450,86.45
187,44,28,12,1:27.074,87074,87.074
187,44,29,12,1:26.608,86608,86.608
187,44,30,11,1:26.487,86487,86.487
187,44,31,11,1:25.953,85953,85.953
187,44,32,11,1:28.735,88735,88.735
187,44,33,12,1:47.069,107069,107.069
187,44,34,12,1:26.937,86937,86.937
187,44,35,12,1:27.058,87058,87.058
187,44,36,12,1:27.215,87215,87.215
187,44,37,12,1:27.044,87044,87.044
187,44,38,12,1:27.320,87320,87.32
187,44,39,12,1:26.745,86745,86.745
187,44,40,12,1:26.650,86650,86.65
187,44,41,11,1:26.656,86656,86.656
187,44,42,11,1:26.607,86607,86.607
187,44,43,11,1:26.574,86574,86.574
187,44,44,11,1:26.218,86218,86.218
187,44,45,11,1:26.644,86644,86.644
187,44,46,11,1:26.433,86433,86.433
187,44,47,11,1:26.522,86522,86.522
187,44,48,11,1:26.237,86237,86.237
187,44,49,11,1:26.161,86161,86.161
187,44,50,11,1:26.086,86086,86.086
187,44,51,11,1:26.075,86075,86.075
187,44,52,11,1:26.464,86464,86.464
187,15,1,16,1:40.368,100368,100.368
187,15,2,14,1:31.170,91170,91.17
187,15,3,14,1:29.371,89371,89.371
187,15,4,13,1:28.473,88473,88.473
187,15,5,13,1:28.425,88425,88.425
187,15,6,13,1:28.193,88193,88.193
187,15,7,13,1:28.224,88224,88.224
187,15,8,13,1:28.885,88885,88.885
187,15,9,12,1:28.732,88732,88.732
187,15,10,12,1:26.810,86810,86.81
187,15,11,12,1:27.310,87310,87.31
187,15,12,12,1:27.308,87308,87.308
187,15,13,12,1:27.663,87663,87.663
187,15,14,12,1:27.479,87479,87.479
187,15,15,12,1:27.511,87511,87.511
187,15,16,12,1:27.646,87646,87.646
187,15,17,13,1:30.141,90141,90.141
187,15,18,14,1:47.021,107021,107.021
187,15,19,14,1:26.628,86628,86.628
187,15,20,14,1:26.834,86834,86.834
187,15,21,14,1:26.554,86554,86.554
187,15,22,14,1:26.597,86597,86.597
187,15,23,14,1:26.493,86493,86.493
187,15,24,14,1:26.715,86715,86.715
187,15,25,13,1:26.772,86772,86.772
187,15,26,13,1:27.716,87716,87.716
187,15,27,13,1:26.994,86994,86.994
187,15,28,13,1:31.813,91813,91.813
187,15,29,14,1:50.485,110485,110.485
187,69,1,18,1:41.394,101394,101.394
187,69,2,17,1:32.282,92282,92.282
187,69,3,17,1:30.390,90390,90.39
187,69,4,17,1:30.618,90618,90.618
187,69,5,17,1:29.737,89737,89.737
187,69,6,17,1:29.357,89357,89.357
187,69,7,17,1:29.244,89244,89.244
187,69,8,17,1:29.062,89062,89.062
187,69,9,17,1:28.951,88951,88.951
187,69,10,17,1:28.914,88914,88.914
187,69,11,16,1:29.687,89687,89.687
187,69,12,16,1:29.673,89673,89.673
187,69,13,16,1:30.100,90100,90.1
187,69,14,16,1:30.254,90254,90.254
187,69,15,16,1:30.911,90911,90.911
187,69,16,16,1:29.850,89850,89.85
187,69,17,16,1:29.837,89837,89.837
187,69,18,16,1:30.228,90228,90.228
187,69,19,16,1:29.954,89954,89.954
187,69,20,16,1:29.576,89576,89.576
187,69,21,16,1:29.682,89682,89.682
187,69,22,16,1:29.606,89606,89.606
187,69,23,16,1:29.926,89926,89.926
187,35,1,10,1:38.711,98711,98.711
187,35,2,10,1:30.517,90517,90.517
187,35,3,10,1:28.857,88857,88.857
187,35,4,10,1:28.546,88546,88.546
187,35,5,10,1:28.527,88527,88.527
187,35,6,10,1:28.036,88036,88.036
187,35,7,10,1:28.016,88016,88.016
187,35,8,10,1:27.685,87685,87.685
187,35,9,10,1:27.673,87673,87.673
187,35,10,10,1:27.507,87507,87.507
187,35,11,10,1:27.648,87648,87.648
187,35,12,10,1:27.977,87977,87.977
187,35,13,10,1:27.754,87754,87.754
187,35,14,10,1:27.730,87730,87.73
187,35,15,10,1:27.507,87507,87.507
187,35,16,10,1:27.641,87641,87.641
187,35,17,10,1:27.403,87403,87.403
187,35,18,10,1:27.084,87084,87.084
187,35,19,10,1:27.515,87515,87.515
187,35,20,10,1:27.174,87174,87.174
187,35,21,10,1:27.280,87280,87.28
187,35,22,10,1:27.411,87411,87.411
187,35,23,10,1:27.195,87195,87.195
187,35,24,10,1:27.114,87114,87.114
187,35,25,10,1:27.924,87924,87.924
187,35,26,10,1:26.896,86896,86.896
187,35,27,10,1:27.202,87202,87.202
187,35,28,10,1:27.115,87115,87.115
187,35,29,10,1:26.790,86790,86.79
187,35,30,8,1:27.055,87055,87.055
187,35,31,8,1:27.496,87496,87.496
187,35,32,7,1:26.352,86352,86.352
187,35,33,7,1:26.542,86542,86.542
187,35,34,7,1:27.162,87162,87.162
187,35,35,6,1:30.518,90518,90.518
187,35,36,8,1:48.108,108108,108.108
187,35,37,8,1:27.131,87131,87.131
187,35,38,8,1:26.990,86990,86.99
187,35,39,8,1:26.726,86726,86.726
187,35,40,8,1:26.707,86707,86.707
187,35,41,8,1:26.486,86486,86.486
187,35,42,8,1:26.522,86522,86.522
187,35,43,8,1:26.497,86497,86.497
187,35,44,8,1:27.365,87365,87.365
187,35,45,8,1:26.558,86558,86.558
187,35,46,8,1:26.626,86626,86.626
187,35,47,8,1:26.356,86356,86.356
187,35,48,8,1:26.338,86338,86.338
187,35,49,8,1:26.490,86490,86.49
187,35,50,8,1:26.369,86369,86.369
187,35,51,8,1:28.075,88075,88.075
187,35,52,8,1:27.884,87884,87.884
187,35,53,8,1:27.932,87932,87.932
187,41,1,17,1:40.688,100688,100.688
187,41,2,15,1:31.424,91424,91.424
187,41,3,15,1:29.763,89763,89.763
187,41,4,15,1:29.757,89757,89.757
187,41,5,15,1:28.728,88728,88.728
187,41,6,15,1:29.135,89135,89.135
187,41,7,15,1:28.155,88155,88.155
187,41,8,15,1:28.800,88800,88.8
187,41,9,15,1:28.474,88474,88.474
187,41,10,15,1:28.535,88535,88.535
187,41,11,15,1:29.638,89638,89.638
187,41,12,15,1:28.319,88319,88.319
187,41,13,15,1:28.070,88070,88.07
187,41,14,15,1:27.762,87762,87.762
187,41,15,15,1:27.867,87867,87.867
187,41,16,15,1:28.030,88030,88.03
187,41,17,14,1:27.451,87451,87.451
187,41,18,13,1:27.869,87869,87.869
187,41,19,13,1:27.546,87546,87.546
187,41,20,13,1:27.253,87253,87.253
187,41,21,13,1:27.410,87410,87.41
187,41,22,13,1:27.855,87855,87.855
187,41,23,13,1:27.566,87566,87.566
187,41,24,13,1:26.945,86945,86.945
187,41,25,15,2:05.089,125089,125.089
171,57,1,2,1:40.077,100077,100.077
171,57,2,2,2:31.500,151500,151.5
171,57,3,2,2:29.409,149409,149.409
171,57,4,2,2:28.370,148370,148.37
171,57,5,2,2:29.913,149913,149.913
171,57,6,2,2:30.645,150645,150.645
171,57,7,2,2:28.727,148727,148.727
171,57,8,2,2:27.800,147800,147.8
171,57,9,2,2:27.948,147948,147.948
171,57,10,2,2:28.638,148638,148.638
171,57,11,2,2:26.328,146328,146.328
171,57,12,2,1:29.128,89128,89.128
171,57,13,2,1:28.027,88027,88.027
171,57,14,2,1:27.708,87708,87.708
171,57,15,2,1:27.303,87303,87.303
171,57,16,2,1:27.235,87235,87.235
171,57,17,2,1:27.329,87329,87.329
171,57,18,2,1:27.282,87282,87.282
171,57,19,2,1:27.083,87083,87.083
171,57,20,2,1:27.230,87230,87.23
171,57,21,2,1:27.007,87007,87.007
171,57,22,2,1:27.116,87116,87.116
171,57,23,2,1:27.056,87056,87.056
171,57,24,2,1:26.950,86950,86.95
171,57,25,2,1:26.992,86992,86.992
171,57,26,2,1:26.751,86751,86.751
171,57,27,2,1:26.540,86540,86.54
171,57,28,2,1:26.532,86532,86.532
171,57,29,2,1:26.456,86456,86.456
171,57,30,2,1:26.596,86596,86.596
171,57,31,2,1:27.031,87031,87.031
171,57,32,2,1:26.372,86372,86.372
171,57,33,2,1:26.377,86377,86.377
171,57,34,2,1:26.289,86289,86.289
171,57,35,2,1:27.469,87469,87.469
171,57,36,2,1:26.125,86125,86.125
171,57,37,2,1:26.463,86463,86.463
171,57,38,2,1:26.320,86320,86.32
171,57,39,2,1:27.063,87063,87.063
171,57,40,1,1:26.048,86048,86.048
171,57,41,1,1:25.943,85943,85.943
171,57,42,1,1:30.327,90327,90.327
171,57,43,2,1:47.961,107961,107.961
171,57,44,2,1:26.045,86045,86.045
171,57,45,2,1:25.922,85922,85.922
171,57,46,2,1:26.155,86155,86.155
171,57,47,2,1:26.050,86050,86.05
171,57,48,2,1:26.131,86131,86.131
171,57,49,2,1:25.753,85753,85.753
171,57,50,2,1:25.595,85595,85.595
171,57,51,2,1:26.431,86431,86.431
171,57,52,2,1:25.812,85812,85.812
171,57,53,2,1:26.090,86090,86.09
171,30,1,1,1:37.034,97034,97.034
171,30,2,1,2:33.280,153280,153.28
171,30,3,1,2:29.489,149489,149.489
171,30,4,1,2:28.507,148507,148.507
171,30,5,1,2:29.794,149794,149.794
171,30,6,1,2:30.571,150571,150.571
171,30,7,1,2:28.819,148819,148.819
171,30,8,1,2:28.003,148003,148.003
